,Symbol,Name,Buy,Analyst
2537,EXTR,Extreme Networks Inc. Common Stock,1,Buy
2538,EYE,National Vision Holdings Inc. Common Stock,1,Buy
2539,EZPW,EZCORP Inc. Class A Non Voting Common Stock,1,Buy
2540,FAST,Fastenal Company Common Stock,1,Buy
2541,FCCO,First Community Corporation Common Stock,1,Buy
2542,FCFS,FirstCash Inc. Common Stock,1,Buy
2543,FELE,Franklin Electric Co. Inc. Common Stock,1,Buy
2544,FEYE,FireEye Inc. Common Stock,1,Buy
2545,FFIC,Flushing Financial Corporation Common Stock,1,Buy
2546,FGBI,First Guaranty Bancshares Inc. Common Stock,1,Buy
2547,FGEN,FibroGen Inc Common Stock,1,Buy
2548,FIBK,First Interstate BancSystem Inc. Class A Common Stock,1,Buy
2549,FIVN,Five9 Inc. Common Stock,1,Buy
2550,FLGT,Fulgent Genetics Inc. Common Stock,1,Buy
2551,FLIC,First of Long Island Corporation (The) Common Stock,1,Buy
2552,FMBI,First Midwest Bancorp Inc. Common Stock,1,Buy
2553,FNHC,FedNat Holding Company Common Stock,1,Buy
2554,FOLD,Amicus Therapeutics Inc. Common Stock,1,Buy
2555,FORR,Forrester Research Inc. Common Stock,1,Buy
2556,FOXF,Fox Factory Holding Corp. Common Stock,1,Buy
2557,FREQ,Frequency Therapeutics Inc. Common Stock,1,Buy
2558,FROG,JFrog Ltd. Ordinary Shares,1,Buy
2559,FRTA,Forterra Inc. Common Stock,1,Buy
2560,FSBW,FS Bancorp Inc. Common Stock,1,Buy
2561,FSLR,First Solar Inc. Common Stock,1,Buy
2562,FSV,FirstService Corporation Common Shares,1,Buy
2563,FTNT,Fortinet Inc. Common Stock,1,Buy
2564,FUNC,First United Corporation Common Stock,1,Buy
2565,FUV,Arcimoto Inc. Common Stock,1,Buy
2566,FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,1,Buy
2567,FWRD,Forward Air Corporation Common Stock,1,Buy
2568,GBCI,Glacier Bancorp Inc. Common Stock,1,Buy
2569,GFED,Guaranty Federal Bancshares Inc. Common Stock,1,Buy
2570,GIII,G-III Apparel Group LTD. Common Stock,1,Buy
2571,GLPG,Galapagos NV American Depositary Shares,1,Buy
2572,GMAB,Genmab A/S ADS,1,Buy
2573,GNFT,GENFIT S.A. American Depositary Shares,1,Buy
2574,GNOG,Golden Nugget Online Gaming Inc. Class A Common Stock,1,Buy
2575,GNTY,Guaranty Bancshares Inc. Common Stock,1,Buy
2576,GO,Grocery Outlet Holding Corp. Common Stock,1,Buy
2577,GOEV,Canoo Inc. Class A Common Stock,1,Buy
2578,GOGL,Golden Ocean Group Limited Common Stock,1,Buy
2579,GOGO,Gogo Inc. Common Stock,1,Buy
2580,GPRO,GoPro Inc. Class A Common Stock,1,Buy
2581,GRAY,Graybug Vision Inc. Common Stock,1,Buy
2582,GRFS,Grifols S.A. American Depositary Shares,1,Buy
2583,GRMN,Garmin Ltd. Common Stock (Switzerland),1,Buy
2584,GSBC,Great Southern Bancorp Inc. Common Stock,1,Buy
2585,GSHD,Goosehead Insurance Inc. Class A Common Stock,1,Buy
2586,GT,The Goodyear Tire & Rubber Company Common Stock,1,Buy
2587,GTX,Garrett Motion Inc. Common Stock,1,Buy
2588,HAFC,Hanmi Financial Corporation Common Stock,1,Buy
2589,HALL,Hallmark Financial Services Inc. Common Stock,1,Buy
2590,HAYN,Haynes International Inc. Common Stock,1,Buy
2591,HBCP,Home Bancorp Inc. Common Stock,1,Buy
2592,HBMD,Howard Bancorp Inc. Common Stock,1,Buy
2593,HBT,HBT Financial Inc. Common Stock,1,Buy
2594,HCSG,Healthcare Services Group Inc. Common Stock,1,Buy
2595,HDSN,Hudson Technologies Inc. Common Stock,1,Buy
2596,HELE,Helen of Troy Limited Common Stock,1,Buy
2597,HEPS,D-Market Electronic Services & Trading American Depositary Shares,1,Buy
2598,HEXO,HEXO Corp. Common Shares,1,Buy
2599,HFWA,Heritage Financial Corporation Common Stock,1,Buy
2600,HLBZ,Helbiz Inc. Class A Common stock,1,Buy
2601,HLIO,Helios Technologies Inc. Common Stock,1,Buy
2602,HLIT,Harmonic Inc. Common Stock,1,Buy
2603,HLNE,Hamilton Lane Incorporated Class A Common Stock,1,Buy
2604,HMPT,Home Point Capital Inc Common Stock,1,Buy
2605,HMST,HomeStreet Inc. Common Stock,1,Buy
2606,HONE,HarborOne Bancorp Inc. Common Stock,1,Buy
2607,HOOD,Robinhood Markets Inc. Class A Common Stock,1,Buy
2608,HSIC,Henry Schein Inc. Common Stock,1,Buy
2609,HSII,Heidrick & Struggles International Inc. Common Stock,1,Buy
2610,HST,Host Hotels & Resorts Inc. Common Stock,1,Buy
2611,HSTM,HealthStream Inc. Common Stock,1,Buy
2612,HTLD,Heartland Express Inc. Common Stock,1,Buy
2613,HTLF,Heartland Financial USA Inc. Common Stock,1,Buy
2614,HWKN,Hawkins Inc. Common Stock,1,Buy
2615,IART,Integra LifeSciences Holdings Corporation Common Stock,1,Buy
2616,IBCP,Independent Bank Corporation Common Stock,1,Buy
2617,ICBK,County Bancorp Inc. Common Stock,1,Buy
2618,ICPT,Intercept Pharmaceuticals Inc. Common Stock,1,Buy
2619,IFRX,InflaRx N.V. Common Stock,1,Buy
2620,IGIC,International General Insurance Holdings Ltd. Ordinary Share,1,Buy
2621,ILMN,Illumina Inc. Common Stock,1,Buy
2622,ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,1,Buy
2623,IMAC,IMAC Holdings Inc. Common Stock,1,Buy
2624,IMGN,ImmunoGen Inc. Common Stock,1,Buy
2625,IMMR,Immersion Corporation Common Stock,1,Buy
2626,IMRA,IMARA Inc. Common Stock,1,Buy
2627,IMV,IMV Inc. Common Shares,1,Buy
2628,INCY,Incyte Corp. Common Stock,1,Buy
2629,INDP,Indaptus Therapeutics Inc. Common Stock,1,Buy
2630,INO,Inovio Pharmaceuticals Inc. Common Stock,1,Buy
2631,INSG,Inseego Corp. Common Stock,1,Buy
2632,IONS,Ionis Pharmaceuticals Inc. Common Stock,1,Buy
2633,IOSP,Innospec Inc. Common Stock,1,Buy
2634,IPAR,Inter Parfums Inc. Common Stock,1,Buy
2635,IQ,iQIYI Inc. American Depositary Shares,1,Buy
2636,IRDM,Iridium Communications Inc Common Stock,1,Buy
2637,IRTC,iRhythm Technologies Inc. Common Stock,1,Buy
2638,IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,1,Buy
2639,ISBC,Investors Bancorp Inc. Common Stock,1,Buy
2640,ISRG,Intuitive Surgical Inc. Common Stock,1,Buy
2641,ITMR,Itamar Medical Ltd. American Depository Shares,1,Buy
2642,IVA,Inventiva S.A. American Depository Shares,1,Buy
2643,JBHT,J.B. Hunt Transport Services Inc. Common Stock,1,Buy
2644,JJSF,J & J Snack Foods Corp. Common Stock,1,Buy
2645,JKHY,Jack Henry & Associates Inc. Common Stock,1,Buy
2646,JNCE,Jounce Therapeutics Inc. Common Stock,1,Buy
2647,KALU,Kaiser Aluminum Corporation Common Stock,1,Buy
2648,KDMN,Kadmon Holdings Inc. Common Stock,1,Buy
2649,KFRC,Kforce Inc. Common Stock,1,Buy
2650,KHC,The Kraft Heinz Company Common Stock,1,Buy
2651,KLDO,Kaleido Biosciences Inc. Common Stock,1,Buy
2652,KMPH,KemPharm Inc. Common Stock,1,Buy
2653,KNSL,Kinsale Capital Group Inc. Common Stock,1,Buy
2654,KOD,Kodiak Sciences Inc Common Stock,1,Buy
2655,KOPN,Kopin Corporation Common Stock,1,Buy
2656,KOR,Corvus Gold Inc. Common Shares,1,Buy
2657,KPTI,Karyopharm Therapeutics Inc. Common Stock,1,Buy
2658,KTOS,Kratos Defense & Security Solutions Inc. Common Stock,1,Buy
2659,KVHI,KVH Industries Inc. Common Stock,1,Buy
2660,LAMR,Lamar Advertising Company Class A Common Stock,1,Buy
2661,LANC,Lancaster Colony Corporation Common Stock,1,Buy
2662,LAND,Gladstone Land Corporation Common Stock,1,Buy
2663,LAWS,Lawson Products Inc. Common Stock,1,Buy
2664,LAZR,Luminar Technologies Inc.  Class A Common Stock,1,Buy
2665,LBTYA,Liberty Global plc Class A Ordinary Shares,1,Buy
2666,LE,Lands' End Inc. Common Stock,1,Buy
2667,LECO,Lincoln Electric Holdings Inc. Common Shares,1,Buy
2668,LEVL,Level One Bancorp Inc. Common Stock,1,Buy
2669,LIQT,LiqTech International Inc. Common Stock,1,Buy
2670,LLNW,Limelight Networks Inc. Common Stock,1,Buy
2671,LMAT,LeMaitre Vascular Inc. Common Stock,1,Buy
2672,LMST,Limestone Bancorp Inc. Common Stock,1,Buy
2673,LNT,Alliant Energy Corporation Common Stock,1,Buy
2674,LOB,Live Oak Bancshares Inc. Common Stock,1,Buy
2675,LOCO,El Pollo Loco Holdings Inc. Common Stock,1,Buy
2676,LOGI,Logitech International S.A. Ordinary Shares,1,Buy
2677,LOOP,Loop Industries Inc. Common Stock,1,Buy
2678,LOTZ,CarLotz Inc. Class A Common Stock,1,Buy
2679,LQDT,Liquidity Services Inc. Common Stock,1,Buy
2680,LSEA,Landsea Homes Corporation Common Stock,1,Buy
2681,LTRN,Lantern Pharma Inc. Common Stock,1,Buy
2682,LUNA,Luna Innovations Incorporated Common Stock,1,Buy
2683,LXRX,Lexicon Pharmaceuticals Inc. Common Stock,1,Buy
2684,LZ,LegalZoom.com Inc. Common Stock,1,Buy
2685,MANT,ManTech International Corporation Common Stock $0.01 Par Value,1,Buy
2686,MAR,Marriott International Class A Common Stock,1,Buy
2687,MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,1,Buy
2688,MBII,Marrone Bio Innovations Inc. Common Stock,1,Buy
2689,MBWM,Mercantile Bank Corporation Common Stock,1,Buy
2690,MCFE,McAfee Corp. Class A Common Stock,1,Buy
2691,MCFT,MasterCraft Boat Holdings Inc. Common Stock,1,Buy
2692,MDRX,Allscripts Healthcare Solutions Inc. Common Stock,1,Buy
2693,MDWT,Midwest Holding Inc. Common Stock,1,Buy
2694,MEDP,Medpace Holdings Inc. Common Stock,1,Buy
2695,MEOH,Methanex Corporation Common Stock,1,Buy
2696,MERC,Mercer International Inc. Common Stock,1,Buy
2697,MESO,Mesoblast Limited American Depositary Shares,1,Buy
2698,METC,Ramaco Resources Inc. Common Stock,1,Buy
2699,MF,Missfresh Limited American Depositary Shares,1,Buy
2700,MIME,Mimecast Limited Ordinary Shares,1,Buy
2701,MKTX,MarketAxess Holdings Inc. Common Stock,1,Buy
2702,MLAB,Mesa Laboratories Inc. Common Stock,1,Buy
2703,MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,1,Buy
2704,MMMB,MamaMancini's Holdings Inc. Common Stock,1,Buy
2705,MOFG,MidWestOne Financial Gp Common Stock,1,Buy
2706,MRAC,Marquee Raine Acquisition Corp. Class A Ordinary Shares,1,Buy
2707,MRCC,Monroe Capital Corporation Common Stock,1,Buy
2708,MRCY,Mercury Systems Inc Common Stock,1,Buy
2709,MRNA,Moderna Inc. Common Stock,1,Buy
2710,MRTN,Marten Transport Ltd. Common Stock,1,Buy
2711,MRTX,Mirati Therapeutics Inc. Common Stock,1,Buy
2712,MSBI,Midland States Bancorp Inc. Common Stock,1,Buy
2713,MSEX,Middlesex Water Company Common Stock,1,Buy
2714,MSTR,MicroStrategy Incorporated Common Stock Class A,1,Buy
2715,MYRG,MYR Group Inc. Common Stock,1,Buy
2716,NBRV,Nabriva Therapeutics plc Ordinary Shares Ireland,1,Buy
2717,NBTB,NBT Bancorp Inc. Common Stock,1,Buy
2718,NCMI,National CineMedia Inc. Common Stock,1,Buy
2719,NDSN,Nordson Corporation Common Stock,1,Buy
2720,NEOG,Neogen Corporation Common Stock,1,Buy
2721,NEPT,Neptune Wellness Solutions Inc. Ordinary Shares,1,Buy
2722,NERV,Minerva Neurosciences Inc Common Stock,1,Buy
2723,NEXT,NextDecade Corporation Common Stock,1,Buy
2724,NFE,New Fortress Energy Inc. Class A Common Stock,1,Buy
2725,NIU,Niu Technologies American Depositary Shares,1,Buy
2726,NKLA,Nikola Corporation Common Stock,1,Buy
2727,NKTR,Nektar Therapeutics  Common Stock,1,Buy
2728,NNBR,NN Inc. Common Stock,1,Buy
2729,NOTV,Inotiv Inc. Common Stock,1,Buy
2730,NTGR,NETGEAR Inc. Common Stock,1,Buy
2731,NTRS,Northern Trust Corporation Common Stock,1,Buy
2732,NUAN,Nuance Communications Inc. Common Stock,1,Buy
2733,NUVA,NuVasive Inc. Common Stock,1,Buy
2734,NVCR,NovoCure Limited Ordinary Shares,1,Buy
2735,NWL,Newell Brands Inc. Common Stock,1,Buy
2736,NXGN,NextGen Healthcare Inc. Common Stock,1,Buy
2737,NXTC,NextCure Inc. Common Stock,1,Buy
2738,NYMT,New York Mortgage Trust Inc. Common Stock,1,Buy
2739,OCGN,Ocugen Inc. Common Stock,1,Buy
2740,ODFL,Old Dominion Freight Line Inc. Common Stock,1,Buy
2741,OFS,OFS Capital Corporation Common Stock,1,Buy
2742,OGI,Organigram Holdings Inc. Common Shares,1,Buy
2743,OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,1,Buy
2744,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,1,Buy
2745,OMQS,OMNIQ Corp. Common Stock,1,Buy
2746,ONB,Old National Bancorp Common Stock,1,Buy
2747,ONTX,Onconova Therapeutics Inc. Common Stock,1,Buy
2748,ORGN,Origin Materials Inc. Common Stock,1,Buy
2749,ORRF,Orrstown Financial Services Inc Common Stock,1,Buy
2750,OSUR,OraSure Technologies Inc. Common Stock,1,Buy
2751,OTRK,Ontrak Inc. Common Stock,1,Buy
2752,OVID,Ovid Therapeutics Inc. Common Stock,1,Buy
2753,OZK,Bank OZK Common Stock,1,Buy
2754,PACB,Pacific Biosciences of California Inc. Common Stock,1,Buy
2755,PAE,PAE Incorporated Class A Common Stock,1,Buy
2756,PAX,Patria Investments Limited Class A Common Shares,1,Buy
2757,PAYX,Paychex Inc. Common Stock,1,Buy
2758,PCAR,PACCAR Inc. Common Stock,1,Buy
2759,PCH,PotlatchDeltic Corporation Common Stock,1,Buy
2760,PDCO,Patterson Companies Inc. Common Stock,1,Buy
2761,PEBO,Peoples Bancorp Inc. Common Stock,1,Buy
2762,PENN,Penn National Gaming Inc. Common Stock,1,Buy
2763,PEP,PepsiCo Inc. Common Stock,1,Buy
2764,PFBC,Preferred Bank Common Stock,1,Buy
2765,PFC,Premier Financial Corp. Common Stock,1,Buy
2766,PFG,Principal Financial Group Inc Common Stock,1,Buy
2767,PFHD,Professional Holding Corp. Class A Common stock,1,Buy
2768,PFIE,Profire Energy Inc. Common Stock,1,Buy
2769,PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,1,Buy
2770,PFSW,PFSweb Inc. Common Stock,1,Buy
2771,PINC,Premier Inc. Class A Common Stock,1,Buy
2772,PKOH,Park-Ohio Holdings Corp. Common Stock,1,Buy
2773,PLAY,Dave & Buster's Entertainment Inc. Common Stock,1,Buy
2774,PLUG,Plug Power Inc. Common Stock,1,Buy
2775,PLXP,PLx Pharma Inc. Common Stock,1,Buy
2776,PLXS,Plexus Corp. Common Stock,1,Buy
2777,PMBC,Pacific Mercantile Bancorp Common Stock,1,Buy
2778,PNNT,PennantPark Investment Corporation Common Stock,1,Buy
2779,PNTG,The Pennant Group Inc. Common Stock ,1,Buy
2780,PODD,Insulet Corporation Common Stock,1,Buy
2781,PPD,PPD Inc. Common Stock,1,Buy
2782,PRAA,PRA Group Inc. Common Stock,1,Buy
2783,PTCT,PTC Therapeutics Inc. Common Stock,1,Buy
2784,PTEN,Patterson-UTI Energy Inc. Common Stock,1,Buy
2785,PTVE,Pactiv Evergreen Inc. Common stock,1,Buy
2786,PXLW,Pixelworks Inc.  Common Stock,1,Buy
2787,QDEL,Quidel Corporation Common Stock,1,Buy
2788,QRTEA,Qurate Retail Inc. Series A Common Stock ,1,Buy
2789,QTT,Qutoutiao Inc. American Depositary Shares,1,Buy
2790,QUMU,Qumu Corporation Common Stock,1,Buy
2791,RBB,RBB Bancorp Common Stock,1,Buy
2792,RCMT,RCM Technologies Inc. Common Stock,1,Buy
2793,RDFN,Redfin Corporation Common Stock,1,Buy
2794,REAL,The RealReal Inc. Common Stock,1,Buy
2795,REG,Regency Centers Corporation Common Stock,1,Buy
2796,RGLD,Royal Gold Inc. Common Stock,1,Buy
2797,RKLB,Rocket Lab USA Inc. Common Stock,1,Buy
2798,RMR,The RMR Group Inc. Class A Common Stock,1,Buy
2799,ROIC,Retail Opportunity Investments Corp. Common Stock (MD),1,Buy
2800,ROLL,RBC Bearings Incorporated Common Stock,1,Buy
2801,ROOT,Root Inc. Class A Common Stock,1,Buy
2802,RRGB,Red Robin Gourmet Burgers Inc. Common Stock,1,Buy
2803,RTLR,Rattler Midstream LP Common Units,1,Buy
2804,RUBY,Rubius Therapeutics Inc. Common Stock,1,Buy
2805,RUTH,Ruth's Hospitality Group Inc. Common Stock,1,Buy
2806,RVSB,Riverview Bancorp Inc Common Stock,1,Buy
2807,RYTM,Rhythm Pharmaceuticals Inc. Common Stock,1,Buy
2808,SAGE,Sage Therapeutics Inc. Common Stock,1,Buy
2809,SAIA,Saia Inc. Common Stock,1,Buy
2810,SANM,Sanmina Corporation Common Stock,1,Buy
2811,SATS,EchoStar  Corporation Common Stock,1,Buy
2812,SBBP,Strongbridge Biopharma plc Ordinary Shares,1,Buy
2813,SBCF,Seacoast Banking Corporation of Florida Common Stock,1,Buy
2814,SBGI,Sinclair Broadcast Group Inc. Class A Common Stock,1,Buy
2815,SBRA,Sabra Health Care REIT Inc. Common Stock,1,Buy
2816,SBT,Sterling Bancorp Inc. Common Stock,1,Buy
2817,SCHN,Schnitzer Steel Industries Inc. Class A Common Stock,1,Buy
2818,SCOR,comScore Inc. Common Stock,1,Buy
2819,SCPL,SciPlay Corporation Class A Common Stock,1,Buy
2820,SEER,Seer Inc. Class A Common Stock,1,Buy
2821,SEIC,SEI Investments Company Common Stock,1,Buy
2822,SESN,Sesen Bio Inc. Common Stock,1,Buy
2823,SFIX,Stitch Fix Inc. Class A Common Stock,1,Buy
2824,SFM,Sprouts Farmers Market Inc. Common Stock,1,Buy
2825,SGEN,Seagen Inc. Common Stock,1,Buy
2826,SHBI,Shore Bancshares Inc Common Stock,1,Buy
2827,SHEN,Shenandoah Telecommunications Co Common Stock,1,Buy
2828,SHOO,Steven Madden Ltd. Common Stock,1,Buy
2829,SIC,Select Interior Concepts Inc. Class A Common Stock,1,Buy
2830,SILC,Silicom Ltd Ordinary Shares,1,Buy
2831,SILK,Silk Road Medical Inc. Common Stock,1,Buy
2832,SIVB,SVB Financial Group Common Stock,1,Buy
2833,SLAB,Silicon Laboratories Inc. Common Stock,1,Buy
2834,SLDB,Solid Biosciences Inc. Common Stock,1,Buy
2835,SLP,Simulations Plus Inc. Common Stock,1,Buy
2836,SMMF,Summit Financial Group Inc. Common Stock,1,Buy
2837,SMPL,The Simply Good Foods Company Common Stock,1,Buy
2838,SNBR,Sleep Number Corporation Common Stock,1,Buy
2839,SNSE,Sensei Biotherapeutics Inc. Common Stock,1,Buy
2840,SNY,Sanofi ADR,1,Buy
2841,SOHO,Sotherly Hotels Inc. Common Stock,1,Buy
2842,SOHU,Sohu.com Limited American Depositary Shares,1,Buy
2843,SOTK,Sono-Tek Corporation Common Stock,1,Buy
2844,SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),1,Buy
2845,SQFT,Presidio Property Trust Inc. Class A Common Stock,1,Buy
2846,SRCE,1st Source Corporation Common Stock,1,Buy
2847,SRCL,Stericycle Inc. Common Stock,1,Buy
2848,SSB,SouthState Corporation Common Stock,1,Buy
2849,SSNC,SS&C Technologies Holdings Inc. Common Stock,1,Buy
2850,SSYS,Stratasys Ltd. Ordinary Shares (Israel),1,Buy
2851,STBA,S&T Bancorp Inc. Common Stock,1,Buy
2852,STEP,StepStone Group Inc. Class A Common Stock,1,Buy
2853,STFC,State Auto Financial Corporation Common Stock,1,Buy
2854,STNE,StoneCo Ltd. Class A Common Shares,1,Buy
2855,STRA,Strategic Education Inc. Common Stock,1,Buy
2856,SUMO,Sumo Logic Inc. Common Stock,1,Buy
2857,SVC,Service Properties Trust Common Stock,1,Buy
2858,SWBI,Smith & Wesson Brands Inc. Common Stock,1,Buy
2859,SWIR,Sierra Wireless Inc. Common Stock,1,Buy
2860,SYBT,Stock Yards Bancorp Inc. Common Stock,1,Buy
2861,TBK,Triumph Bancorp Inc. Common Stock,1,Buy
2862,TBPH,Theravance Biopharma Inc. Ordinary Shares,1,Buy
2863,TCBI,Texas Capital Bancshares Inc. Common Stock,1,Buy
2864,TCBK,TriCo Bancshares Common Stock,1,Buy
2865,TELL,Tellurian Inc. Common Stock,1,Buy
2866,TIG,Trean Insurance Group Inc. Common Stock,1,Buy
2867,TILE,Interface Inc. Common Stock,1,Buy
2868,TLC,Taiwan Liposome Company Ltd. American Depository Shares,1,Buy
2869,TLIS,Talis Biomedical Corporation Common Stock,1,Buy
2870,TLRY,Tilray Inc. Class 2 Common Stock ,1,Buy
2871,TMDX,TransMedics Group Inc. Common Stock,1,Buy
2872,TNDM,Tandem Diabetes Care Inc. Common Stock,1,Buy
2873,TOWN,TowneBank Common Stock,1,Buy
2874,TRHC,Tabula Rasa HealthCare Inc. Common Stock,1,Buy
2875,TRIP,TripAdvisor Inc. Common Stock,1,Buy
2876,TRIT,Triterras Inc. Class A Ordinary Shares,1,Buy
2877,TRMB,Trimble Inc. Common Stock,1,Buy
2878,TRS,TriMas Corporation Common Stock,1,Buy
2879,TRUE,TrueCar Inc. Common Stock,1,Buy
2880,TRUP,Trupanion Inc. Common Stock,1,Buy
2881,TSC,TriState Capital Holdings Inc. Common Stock,1,Buy
2882,TSLA,Tesla Inc. Common Stock,1,Buy
2883,TTCF,Tattooed Chef Inc Class A Common Stock,1,Buy
2884,TUEM,Tuesday Morning Corp. Common Stock,1,Buy
2885,TVTY,Tivity Health Inc. Common Stock,1,Buy
2886,TW,Tradeweb Markets Inc. Class A Common Stock,1,Buy
2887,TWIN,Twin Disc Incorporated Common Stock,1,Buy
2888,TWST,Twist Bioscience Corporation Common Stock,1,Buy
2889,TXRH,Texas Roadhouse Inc. Common Stock,1,Buy
2890,UAL,United Airlines Holdings Inc. Common Stock,1,Buy
2891,UBSI,United Bankshares Inc. Common Stock,1,Buy
2892,UFCS,United Fire Group Inc. Common Stock,1,Buy
2893,UMBF,UMB Financial Corporation Common Stock,1,Buy
2894,UNIT,Uniti Group Inc. Common Stock,1,Buy
2895,URBN,Urban Outfitters Inc. Common Stock,1,Buy
2896,USAK,USA Truck Inc. Common Stock,1,Buy
2897,UVSP,Univest Financial Corporation Common Stock,1,Buy
2898,VC,Visteon Corporation Common Stock,1,Buy
2899,VCTR,Victory Capital Holdings Inc. Class A Common Stock,1,Buy
2900,VCYT,Veracyte Inc. Common Stock,1,Buy
2901,VG,Vonage Holdings Corp. Common Stock,1,Buy
2902,VIAC,ViacomCBS Inc. Class B Common Stock,1,Buy
2903,VIAV,Viavi Solutions Inc. Common Stock,1,Buy
2904,VICR,Vicor Corporation Common Stock,1,Buy
2905,VIEW,View Inc. Class A Common Stock,1,Buy
2906,VLDR,Velodyne Lidar Inc. Common Stock,1,Buy
2907,VLY,Valley National Bancorp Common Stock,1,Buy
2908,VRA,Vera Bradley Inc. Common Stock,1,Buy
2909,VREX,Varex Imaging Corporation Common Stock,1,Buy
2910,VSTA,Vasta Platform Limited Class A Ordinary Shares,1,Buy
2911,VTRS,Viatris Inc. Common Stock,1,Buy
2912,VTSI,VirTra Inc. Common Stock,1,Buy
2913,VUZI,Vuzix Corporation Common Stock,1,Buy
2914,VYGR,Voyager Therapeutics Inc. Common Stock,1,Buy
2915,WABC,Westamerica Bancorporation Common Stock,1,Buy
2916,WASH,Washington Trust Bancorp Inc. Common Stock,1,Buy
2917,WBA,Walgreens Boots Alliance Inc. Common Stock,1,Buy
2918,WERN,Werner Enterprises Inc. Common Stock,1,Buy
2919,WETF,WisdomTree Investments Inc. Common Stock,1,Buy
2920,WHF,WhiteHorse Finance Inc. Common Stock,1,Buy
2921,WIRE,Encore Wire Corporation Common Stock,1,Buy
2922,WISH,ContextLogic Inc. Class A Common Stock,1,Buy
2923,WKHS,Workhorse Group Inc. Common Stock,1,Buy
2924,WLTW,Willis Towers Watson Public Limited Company Ordinary Shares,1,Buy
2925,WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,1,Buy
2926,WPRT,Westport Fuel Systems Inc Common Shares,1,Buy
2927,WSBC,WesBanco Inc. Common Stock,1,Buy
2928,WSFS,WSFS Financial Corporation Common Stock,1,Buy
2929,WTRH,Waitr Holdings Inc. Common Stock,1,Buy
2930,WVE,Wave Life Sciences Ltd. Ordinary Shares,1,Buy
2931,WW,WW International Inc. Common Stock,1,Buy
2932,WWD,Woodward Inc. Common Stock,1,Buy
2933,WYNN,Wynn Resorts Limited Common stock,1,Buy
2934,XEL,Xcel Energy Inc. Common Stock,1,Buy
2935,XLNX,Xilinx Inc. Common Stock,1,Buy
2936,XOG,Extraction Oil & Gas Inc. Common Stock,1,Buy
2937,XOMA,XOMA Corporation Common Stock,1,Buy
